,Unnamed: 0,Unnamed: 0.1,Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text,ZIP_CODE
12311,119252,164854,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073010109,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.5,11.3,13.7,,,4595.0,"(32.5490305261, -117.091361703)",HLTHOUT,PHLTH,666000.0,6073010109.0,Physical Health,92154
12312,119253,164855,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073010110,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.4,13.1,15.7,,,7298.0,"(32.5703962562, -117.088568344)",HLTHOUT,PHLTH,666000.0,6073010110.0,Physical Health,92154
12313,119254,164856,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073010111,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.5,15.3,19.5,,,3072.0,"(32.5641818994, -117.06623964)",HLTHOUT,PHLTH,666000.0,6073010111.0,Physical Health,92173
12314,119255,164857,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073010112,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.3,14.5,18.1,,,4764.0,"(32.5689086319, -117.080403258)",HLTHOUT,PHLTH,666000.0,6073010112.0,Physical Health,92154
12315,119256,164858,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073011300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,4.6,5.5,,,5785.0,"(32.6946048458, -117.21325572)",HLTHOUT,PHLTH,666000.0,6073011300.0,Physical Health,92118
12316,119257,164859,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073011802,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,18.0,"(32.6887395822, -117.096261697)",HLTHOUT,PHLTH,666000.0,6073011802.0,Physical Health,92113
12317,119258,164860,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073013205,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,33.0,"(32.5922303152, -117.085907754)",HLTHOUT,PHLTH,666000.0,6073013205.0,Physical Health,92154
12318,119259,164861,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073013308,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,6.0,"(32.5897324089, -117.046388315)",HLTHOUT,PHLTH,666000.0,6073013308.0,Physical Health,91911
12319,119260,164862,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073014102,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.0,12.1,13.8,,,3698.0,"(32.7163208152, -117.038237256)",HLTHOUT,PHLTH,666000.0,6073014102.0,Physical Health,92114
12320,119261,164863,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073014700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,5.0,"(32.7568880682, -117.052214864)",HLTHOUT,PHLTH,666000.0,6073014700.0,Physical Health,91942
12321,119262,164864,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017006,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,7.5,10.0,,,649.0,"(33.0159601809, -117.057018759)",HLTHOUT,PHLTH,666000.0,6073017006.0,Physical Health,92128
12322,119263,164865,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017014,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.9,10.3,15.9,,,2416.0,"(33.0159951099, -117.068221739)",HLTHOUT,PHLTH,666000.0,6073017014.0,Physical Health,92128
12323,119264,164866,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017015,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.2,10.5,,,7295.0,"(33.0346497309, -117.068762216)",HLTHOUT,PHLTH,666000.0,6073017015.0,Physical Health,92128
12324,119265,164867,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017018,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,8.9,10.5,,,3834.0,"(32.9615184519, -117.101887496)",HLTHOUT,PHLTH,666000.0,6073017018.0,Physical Health,92129
12325,119266,164868,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017019,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,8.9,12.3,,,5883.0,"(33.0414765585, -117.051147403)",HLTHOUT,PHLTH,666000.0,6073017019.0,Physical Health,92128
12326,119267,164869,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017022,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,7.5,9.8,,,5308.0,"(32.9060386955, -117.103942858)",HLTHOUT,PHLTH,666000.0,6073017022.0,Physical Health,92131
12327,119268,164870,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017029,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.8,8.6,,,4637.0,"(32.9887746588, -117.159731267)",HLTHOUT,PHLTH,666000.0,6073017029.0,Physical Health,92127
12328,119269,164871,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017030,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.4,8.4,,,8579.0,"(33.0308559731, -117.112913584)",HLTHOUT,PHLTH,666000.0,6073017030.0,Physical Health,92127
12329,119270,164872,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017031,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,7.6,9.6,,,3853.0,"(33.028142437, -117.08471859)",HLTHOUT,PHLTH,666000.0,6073017031.0,Physical Health,92127
12330,119271,164873,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017032,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.2,7.8,,,4947.0,"(33.0109837503, -117.089979411)",HLTHOUT,PHLTH,666000.0,6073017032.0,Physical Health,92127
12331,119272,164874,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017033,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.3,7.5,9.3,,,4694.0,"(32.9800566041, -117.115073882)",HLTHOUT,PHLTH,666000.0,6073017033.0,Physical Health,92129
12332,119273,164875,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017034,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,7.6,9.2,,,4747.0,"(32.9901498113, -117.09083701)",HLTHOUT,PHLTH,666000.0,6073017034.0,Physical Health,92129
12333,119274,164876,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017035,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.1,12.9,15.5,,,2354.0,"(32.9749589365, -117.09887924)",HLTHOUT,PHLTH,666000.0,6073017035.0,Physical Health,92129
12334,119275,164877,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017036,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,7.5,9.5,,,3276.0,"(32.9597794854, -117.122560258)",HLTHOUT,PHLTH,666000.0,6073017036.0,Physical Health,92129
12335,119276,164878,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017037,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,7.7,9.6,,,5880.0,"(32.9493660816, -117.119024169)",HLTHOUT,PHLTH,666000.0,6073017037.0,Physical Health,92129
12336,119277,164879,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017039,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,6.7,8.4,,,6921.0,"(32.957734635, -117.087424628)",HLTHOUT,PHLTH,666000.0,6073017039.0,Physical Health,92128
12337,119278,164880,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017042,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,6.1,7.5,,,7461.0,"(32.9406965178, -117.087968946)",HLTHOUT,PHLTH,666000.0,6073017042.0,Physical Health,92128
12338,119279,164881,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017043,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,6.4,8.0,,,5535.0,"(32.9282045342, -117.105765701)",HLTHOUT,PHLTH,666000.0,6073017043.0,Physical Health,92131
12339,119280,164882,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017044,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,5.9,7.6,,,5570.0,"(32.9282434323, -117.082189344)",HLTHOUT,PHLTH,666000.0,6073017044.0,Physical Health,92131
12340,119281,164883,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017045,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,6.4,8.9,,,2372.0,"(32.9297477429, -117.069878122)",HLTHOUT,PHLTH,666000.0,6073017045.0,Physical Health,92131
12341,119282,164884,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017046,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,6.9,8.8,,,3678.0,"(32.9182017142, -117.09402227)",HLTHOUT,PHLTH,666000.0,6073017046.0,Physical Health,92131
12342,119283,164885,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017047,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.0,7.0,9.1,,,4021.0,"(32.9144858184, -117.076648418)",HLTHOUT,PHLTH,666000.0,6073017047.0,Physical Health,92131
12343,119284,164886,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017051,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.2,10.6,,,4301.0,"(33.0037088232, -117.066506847)",HLTHOUT,PHLTH,666000.0,6073017051.0,Physical Health,92128
12344,119285,164887,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017052,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,7.0,9.0,,,4796.0,"(33.0009658938, -117.074991329)",HLTHOUT,PHLTH,666000.0,6073017052.0,Physical Health,92128
12345,119286,164888,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017055,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.8,6.1,7.7,,,5483.0,"(32.9794750998, -117.07285184)",HLTHOUT,PHLTH,666000.0,6073017055.0,Physical Health,92128
12346,119287,164889,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017056,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.0,6.3,7.8,,,4144.0,"(32.9799353092, -117.082964705)",HLTHOUT,PHLTH,666000.0,6073017056.0,Physical Health,92128
12347,119288,164890,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017106,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,26.0,"(32.9837978289, -117.225903341)",HLTHOUT,PHLTH,666000.0,6073017106.0,Physical Health,92014
12348,119289,164891,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017304,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,10.0,"(32.9808157199, -117.254980916)",HLTHOUT,PHLTH,666000.0,6073017304.0,Physical Health,
12349,119290,164892,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073017306,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.1,11.1,,,423.0,"(32.9829588926, -117.244131002)",HLTHOUT,PHLTH,666000.0,6073017306.0,Physical Health,92014
12350,119291,164893,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073020706,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,14.0,"(33.0921227367, -117.027219344)",HLTHOUT,PHLTH,666000.0,6073020706.0,Physical Health,92025
12351,119292,164894,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073020709,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,35.0,"(33.0978233448, -116.977195098)",HLTHOUT,PHLTH,666000.0,6073020709.0,Physical Health,92027
12352,119293,164895,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073020710,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,5.6,7.3,,,131.0,"(33.0764508332, -117.013202314)",HLTHOUT,PHLTH,666000.0,6073020710.0,Physical Health,92025
12353,119294,164896,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073020801,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,15.0,"(33.0835167117, -116.938247125)",HLTHOUT,PHLTH,666000.0,6073020801.0,Physical Health,
12354,119295,164897,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073021400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,7.9,9.7,,,7225.0,"(32.7315864645, -117.220367315)",HLTHOUT,PHLTH,666000.0,6073021400.0,Physical Health,92106
12355,119296,164898,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073021500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,6.2,8.4,,,8846.0,"(32.9511062368, -117.188964468)",HLTHOUT,PHLTH,666000.0,6073021500.0,Physical Health,92130
12356,119297,164899,2014,CA,California,San Diego,City,BRFSS,Unhealthy Behaviors,0666000,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.6,34.5,34.7,,,1307402.0,"(32.8355639418, -117.119792061)",UNHBEH,SLEEP,666000.0,,Sleep,92123
12357,119298,164900,2014,CA,California,San Diego,City,BRFSS,Unhealthy Behaviors,0666000,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.7,34.6,34.8,,,1307402.0,"(32.8355639418, -117.119792061)",UNHBEH,SLEEP,666000.0,,Sleep,92123
12358,119299,164901,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000100,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.9,26.4,29.4,,,3029.0,"(32.7530053657, -117.185894112)",UNHBEH,SLEEP,666000.0,6073000100.0,Sleep,92103
12359,119300,164902,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000201,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,27.6,30.9,,,1801.0,"(32.7540028129, -117.173377504)",UNHBEH,SLEEP,666000.0,6073000201.0,Sleep,92103
12360,119301,164903,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000202,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,29.3,32.1,,,4208.0,"(32.7453845949, -117.175164293)",UNHBEH,SLEEP,666000.0,6073000202.0,Sleep,92103
12361,119302,164904,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000300,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.7,30.1,33.4,,,4732.0,"(32.7447802723, -117.162268196)",UNHBEH,SLEEP,666000.0,6073000300.0,Sleep,92103
12362,119303,164905,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000400,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.3,30.7,34.1,,,3669.0,"(32.7533323114, -117.16305796)",UNHBEH,SLEEP,666000.0,6073000400.0,Sleep,92103
12363,119304,164906,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000500,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.4,30.7,34.2,,,2722.0,"(32.7606645276, -117.152177061)",UNHBEH,SLEEP,666000.0,6073000500.0,Sleep,92116
12364,119305,164907,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000600,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.5,30.8,34.2,,,3108.0,"(32.7529964513, -117.15189241)",UNHBEH,SLEEP,666000.0,6073000600.0,Sleep,92103
12365,119306,164908,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000700,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.7,30.1,33.4,,,3754.0,"(32.7447632761, -117.151314796)",UNHBEH,SLEEP,666000.0,6073000700.0,Sleep,92103
12366,119307,164909,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000800,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.3,32.1,34.6,,,4280.0,"(32.7447819033, -117.142027752)",UNHBEH,SLEEP,666000.0,6073000800.0,Sleep,92104
12367,119308,164910,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073000900,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.9,33.5,36.2,,,5178.0,"(32.7518529205, -117.141957019)",UNHBEH,SLEEP,666000.0,6073000900.0,Sleep,92104
12368,119309,164911,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073001000,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.3,32.0,34.6,,,4733.0,"(32.7603326645, -117.141731821)",UNHBEH,SLEEP,666000.0,6073001000.0,Sleep,92116
12369,119310,164912,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073001100,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,33.6,36.8,,,3098.0,"(32.7652989279, -117.133414048)",UNHBEH,SLEEP,666000.0,6073001100.0,Sleep,92116
12370,119311,164913,2014,CA,California,San Diego,Census Tract,BRFSS,Unhealthy Behaviors,0666000-06073001200,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.3,35.3,37.4,,,5660.0,"(32.758074466, -117.131797837)",UNHBEH,SLEEP,666000.0,6073001200.0,Sleep,92116
